id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards
1068,21,67,1998,11,Male,3900 Rose Street,35.1,-110.64,$15864,$32345,$61066,730,3
41,38,70,1981,3,Male,2750 Rose Boulevard,43.08,-91.56,$13332,$27183,$58323,637,1
807,52,71,1967,8,Female,869 Little Creek Lane,42.77,-86.1,$18877,$38487,$49725,691,3
1430,69,69,1950,4,Female,131 Tenth Avenue,41.63,-93.74,$26764,$33642,$20874,593,5
1873,51,67,1968,12,Female,3722 Valley Boulevard,31.84,-106.43,$16823,$34302,$84935,651,3
204,31,67,1988,9,Female,775 Lexington Boulevard,30.64,-97.68,$20968,$42754,$60172,656,1
424,24,69,1995,4,Female,4020 Littlewood Street,40.29,-79.99,$25037,$51045,$127864,772,2
980,84,69,1935,8,Male,463 12th Street,39.32,-76.72,$20641,$24055,$0,733,7
1415,28,68,1991,12,Male,243 Wessex Avenue,33.15,-117.17,$22081,$45021,$77559,689,1
600,18,55,2001,5,Male,2819 Littlewood Lane,39.96,-76.73,$22991,$46878,$60121,578,1
652,82,66,1937,9,Female,9952 South Lane,41.76,-72.61,$20065,$22726,$1692,784,6
1129,49,65,1970,4,Male,2379 Forest Lane,33.18,-117.29,$16894,$34449,$36540,686,3
885,36,66,1983,12,Male,7121 Fourth Avenue,36.67,-93.86,$13895,$28334,$0,700,3
1899,31,67,1988,8,Female,761 Main Avenue,47.94,-122.0,$28037,$57166,$111755,737,2
1369,59,67,1961,1,Female,535 Grant Boulevard,39.35,-85.96,$17585,$35854,$49101,850,2
1057,39,71,1980,7,Female,135 Littlewood Avenue,33.2,-117.29,$22050,$44958,$91549,787,1
1302,62,72,1958,2,Female,8323 Catherine Boulevard,36.42,-81.46,$14218,$28988,$13351,694,4
415,53,65,1966,5,Male,7571 George Street,39.53,-83.43,$16544,$33729,$0,763,4
83,31,69,1988,5,Male,766 Catherine Boulevard,38.29,-77.48,$29157,$59455,$96224,557,1
1093,18,70,2002,2,Male,76 Grant Lane,40.64,-73.94,$23316,$47543,$124177,667,1
28,39,65,1980,4,Female,871 12th Lane,38.63,-77.26,$26618,$54273,$110237,789,4
33,77,71,1942,6,Female,6335 Rose Lane,39.21,-119.71,$18239,$38692,$8902,596,5
1646,54,69,1965,11,Male,0 Ocean Boulevard,40.33,-79.83,$14663,$29898,$19719,714,5
1847,22,60,1998,1,Female,566 Hillside Street,28.18,-82.74,$15418,$31443,$52826,676,1
1152,43,65,1977,2,Male,8061 Spruce Drive,37.94,-91.76,$17428,$35538,$71591,747,1
134,43,67,1976,12,Male,924 First Drive,31.84,-106.43,$24608,$50174,$145300,643,4
188,24,57,1995,6,Male,9226 Tenth Boulevard,38.85,-77.29,$42884,$87436,$135294,845,2
220,33,67,1986,11,Female,3550 Sixth Boulevard,38.1,-122.63,$30335,$61846,$12525,722,4
1343,22,62,1997,7,Female,777 Valley Stream Lane,41.83,-87.68,$11951,$24369,$37437,575,4
1930,26,68,1993,10,Male,55 Madison Drive,33.2,-97.75,$21810,$44470,$66413,721,3
1260,28,65,1991,12,Male,1963 Summit Lane,26.14,-80.13,$20995,$42806,$49194,712,3
96,69,66,1950,12,Female,20 Oak Street,33.89,-117.78,$38948,$99825,$4344,685,4
1166,44,66,1975,5,Female,8659 El Camino Street,39.39,-84.56,$19569,$39898,$43630,682,3
1533,39,70,1980,12,Female,470 11th Lane,39.77,-86.14,$24233,$49412,$42378,830,3
88,22,68,1997,8,Male,6614 Ninth Boulevard,35.46,-86.08,$16349,$33337,$71679,712,1
1451,58,57,1961,4,Female,9384 Lake Street,42.41,-70.99,$20979,$17078,$25245,719,4
57,28,66,1992,2,Female,9706 Mountain View Street,32.33,-111.05,$21494,$43826,$84935,823,1
1335,51,66,1968,10,Female,29693 Bayview Drive,33.56,-117.63,$47991,$97845,$255288,836,4
816,56,65,1964,2,Male,8943 11th Drive,36.56,-82.19,$17795,$36285,$67244,759,5
1081,31,60,1988,9,Female,9633 Mill Lane,39.69,-104.81,$24849,$50666,$102318,617,3
1385,51,68,1968,7,Female,5537 Eighth Street,44.96,-93.26,$40364,$82298,$182301,789,6
1125,25,71,1994,8,Male,99791 12th Boulevard,30.51,-97.67,$31839,$64917,$102747,689,4
1952,26,54,1993,7,Female,541 Federal Avenue,27.75,-82.64,$18100,$36909,$102869,821,1
1870,24,70,1995,6,Male,5458 Spruce Street,32.85,-117.2,$34848,$71054,$106595,767,2
1345,83,66,1936,9,Female,7978 Main Lane,30.21,-90.92,$24703,$16620,$1140,804,8
1695,45,66,1974,12,Female,238 Ocean View Lane,33.94,-117.99,$27973,$57027,$21798,709,4
1906,18,71,2001,10,Male,3699 Lafayette Avenue,41.26,-96.01,$14199,$28950,$61297,609,1
1985,50,69,1969,3,Female,9061 Grant Avenue,34.06,-84.27,$0,$1426,$3154,680,3
1604,55,72,1964,11,Male,7680 Fourth Street,34.31,-89.93,$15354,$31308,$59817,742,7
1933,26,64,1993,5,Male,345 Elm Avenue,29.57,-81.21,$14546,$29658,$45750,589,2
649,48,65,1971,9,Male,9 Fourth Drive,41.5,-74.02,$22762,$46408,$0,847,7
1486,39,63,1980,4,Female,396 Park Street,36.48,-81.05,$11431,$23307,$31064,789,1
1744,31,69,1988,3,Female,4238 Birch Lane,35.78,-88.36,$14435,$29433,$61260,693,3
1272,27,69,1992,6,Male,581 Seventh Drive,36.0,-115.04,$30025,$61222,$142541,779,1
400,46,68,1973,5,Female,539 Pine Boulevard,30.17,-85.67,$19508,$39770,$72827,711,4
1994,48,66,1971,9,Female,9716 Third Lane,39.38,-119.87,$38345,$78180,$102759,740,3
572,29,67,1991,1,Male,202 Washington Drive,29.95,-91.2,$23208,$47317,$42433,680,2
1442,41,58,1979,1,Male,1036 Spruce Street,43.01,-114.7,$14925,$30432,$101847,624,1
1853,39,70,1980,5,Male,546 First Avenue,40.34,-94.87,$18226,$37165,$0,771,3
556,46,66,1973,12,Male,5659 Park Avenue,41.01,-81.6,$17856,$36405,$31815,715,2
1960,30,61,1989,12,Male,334 Rose Boulevard,38.96,-76.85,$23500,$47916,$69567,612,1
321,52,67,1967,5,Male,262 First Lane,45.18,-89.7,$19705,$40177,$47012,698,4
483,49,68,1971,2,Female,253 West Drive,48.53,-122.31,$19604,$39969,$68456,713,3
404,44,61,1975,9,Male,33 Seventh Boulevard,29.77,-82.48,$21979,$44816,$63043,625,1
1510,32,59,1988,1,Male,835 Main Avenue,33.9,-118.0,$24845,$50658,$72806,764,2
916,21,68,1998,8,Male,125 First Avenue,36.04,-86.64,$20236,$41260,$80574,682,2
1635,54,58,1965,3,Male,90 Sussex Drive,40.68,-73.78,$20760,$42332,$75213,616,6
1384,74,67,1946,1,Female,528 Lake Drive,38.53,-90.0,$22545,$23011,$30510,721,3
943,64,61,1955,4,Male,66 Grant Lane,40.2,-74.78,$39495,$87317,$41998,773,1
1236,72,65,1947,9,Female,521 Main Lane,38.86,-104.76,$14645,$25243,$18006,730,6
969,24,70,1996,2,Female,18360 Valley Avenue,33.81,-117.79,$28884,$58893,$113715,666,3
508,24,69,1995,7,Male,3221 Tenth Lane,39.75,-75.09,$31547,$64319,$0,757,3
496,47,63,1972,8,Male,16893 Fifth Avenue,32.76,-96.59,$17810,$36319,$44737,730,4
450,39,66,1980,9,Male,253 Lexington Avenue,37.07,-76.51,$21186,$43192,$33517,739,3
1753,46,58,1974,2,Male,95612 South Street,32.28,-90.0,$22304,$45476,$67636,506,1
304,31,68,1988,8,Male,6606 Sixth Drive,41.14,-104.79,$20255,$41297,$34703,685,2
839,45,63,1975,1,Female,96493 Valley Stream Avenue,41.63,-73.21,$26674,$54384,$69717,622,3
138,43,68,1977,2,Female,754 South Avenue,40.77,-79.04,$16071,$32770,$103262,641,4
43,26,66,1993,8,Female,5594 12th Drive,33.99,-118.39,$29972,$61104,$79486,721,4
1187,55,67,1964,9,Male,203 Valley Lane,44.78,-89.68,$23216,$47334,$87775,701,3
849,67,69,1952,7,Female,5456 Ninth Avenue,39.95,-75.16,$21497,$43828,$60231,711,3
654,47,69,1972,7,Female,646 South Lane,39.14,-81.78,$16618,$33883,$50616,524,1
1898,44,72,1975,9,Male,5521 Spruce Avenue,32.35,-86.28,$25009,$50993,$75783,675,5
1971,48,66,1971,9,Male,829 Grant Boulevard,43.45,-76.5,$20447,$41690,$69869,763,2
1020,29,66,1991,1,Female,331 Essex Drive,42.03,-88.08,$26545,$54122,$166903,796,4
22,56,66,1963,3,Male,5651 North Boulevard,38.99,-76.88,$26467,$53966,$135478,747,1
436,20,65,2000,1,Female,599 Hillside Drive,40.32,-75.32,$26273,$53569,$79540,623,1
1823,67,70,1952,5,Male,172 Third Lane,33.27,-111.94,$32056,$65362,$27745,743,6
589,58,72,1961,11,Male,250 Hillside Drive,40.55,-81.91,$13259,$27035,$58050,595,2
49,38,74,1981,6,Male,190 Burns Avenue,40.81,-81.93,$18962,$38663,$59053,686,3
1350,22,65,1998,2,Female,637 Main Avenue,33.84,-118.07,$21940,$44740,$103896,651,1
1525,43,70,1976,9,Female,534 Sixth Boulevard,29.88,-90.06,$19126,$38994,$0,728,4
69,54,67,1965,10,Female,3067 First Street,40.52,-81.47,$18794,$38318,$93284,748,6
234,42,73,1977,11,Female,8027 Main Drive,32.76,-96.59,$18452,$37623,$923,726,6
608,32,65,1987,10,Male,702 Grant Drive,37.78,-121.99,$0,$2365,$0,769,3
1064,50,65,1969,12,Female,477 Madison Lane,37.68,-122.43,$23752,$48428,$72566,654,1
374,58,66,1961,11,Male,50 Spruce Street,38.47,-121.44,$15290,$31177,$18859,689,5
286,38,69,1981,10,Male,4232 Grant Drive,31.15,-88.55,$18746,$38223,$30756,725,4
1419,53,64,1966,9,Female,634 Grant Boulevard,33.74,-84.37,$30157,$61490,$116180,647,1
1435,41,78,1978,10,Female,9872 Lexington Street,34.06,-84.27,$45132,$92017,$157723,703,3
1683,43,69,1976,12,Male,85 East Drive,31.84,-106.43,$12313,$25109,$92,850,3
727,44,68,1975,5,Male,310 Bayview Boulevard,38.63,-90.24,$19874,$40522,$81572,801,5
1150,46,67,1973,4,Male,5692 Jefferson Boulevard,32.83,-97.17,$30913,$63030,$93406,791,5
332,61,65,1958,7,Male,8794 Catherine Lane,39.52,-85.77,$18324,$37362,$21600,703,4
487,52,68,1967,7,Male,9028 Valley Stream Avenue,42.66,-73.79,$27005,$55059,$162462,735,3
735,49,67,1970,12,Female,676 Bayview Street,47.79,-122.2,$33226,$67743,$67132,752,3
137,33,65,1986,7,Female,3177 Oak Avenue,36.33,-82.36,$20142,$41069,$64073,644,3
570,34,65,1985,9,Male,6781 Ocean View Drive,34.29,-83.83,$15814,$32245,$43097,625,1
1121,44,68,1975,6,Female,8476 Lincoln Street,32.78,-79.99,$41380,$84365,$113529,796,5
860,55,65,1965,2,Male,7035 River Boulevard,39.01,-77.02,$30794,$62791,$193215,692,4
518,31,61,1988,4,Male,558 North Street,44.06,-70.39,$22283,$45433,$91998,523,1
1203,36,62,1984,2,Male,5867 East Street,43.42,-73.71,$20371,$41537,$128044,582,1
944,58,71,1961,10,Male,3817 Martin Luther King Avenue,33.77,-118.34,$58517,$119308,$89328,789,6
388,25,66,1994,10,Female,6444 Maple Lane,28.92,-81.92,$8491,$17310,$21853,749,2
741,75,66,1944,9,Male,239 Third Drive,42.35,-71.06,$21695,$41316,$22629,826,1
1737,52,65,1967,3,Male,14813 El Camino Drive,42.46,-82.94,$18487,$37686,$41173,739,4
1709,62,69,1957,3,Female,628 Third Avenue,40.46,-96.37,$17420,$35519,$111115,744,1
1018,90,71,1929,10,Female,350 Main Boulevard,29.57,-81.21,$17142,$31805,$614,755,6
275,43,58,1977,2,Female,973 River Street,29.56,-95.02,$37415,$76288,$120771,710,4
1367,49,67,1970,6,Female,364 Plum Lane,44.52,-87.98,$16801,$34255,$36094,708,4
1965,24,65,1996,1,Male,34 Oak Boulevard,43.9,-123.02,$18364,$37443,$0,745,1
284,51,65,1968,4,Male,822 Martin Luther King Drive,33.44,-111.76,$25005,$50980,$0,754,4
79,70,66,1949,10,Female,990 North Lane,30.36,-87.17,$20045,$29164,$19851,625,4
1515,77,67,1942,12,Female,7239 Hill Lane,40.34,-76.42,$20983,$30457,$19314,520,5
1934,47,67,1973,1,Female,820 Second Lane,34.0,-118.3,$13614,$27763,$59691,691,1
9,29,60,1990,12,Male,22 Mill Drive,32.63,-117.05,$20102,$40988,$89801,540,3
1964,68,64,1951,12,Male,973 Federal Drive,35.64,-78.45,$22644,$38637,$30595,643,4
982,46,67,1973,10,Male,9232 Mill Drive,40.49,-74.48,$32610,$66489,$45974,729,4
1676,51,65,1968,12,Male,919 Martin Luther King Lane,38.81,-94.45,$24981,$50936,$88447,681,3
1519,41,72,1978,3,Female,98086 Essex Drive,45.6,-108.68,$19625,$40012,$59472,849,4
1098,50,71,1969,3,Male,772 Fifth Boulevard,42.67,-95.3,$16901,$34456,$54634,752,4
554,59,67,1960,8,Male,6310 Sixth Street,29.66,-95.04,$26170,$53357,$114266,690,5
596,28,65,1991,11,Male,914 George Street,40.64,-73.94,$16985,$34629,$34484,721,3
170,34,71,1985,9,Male,79948 Sixth Avenue,35.01,-97.37,$18137,$36983,$58895,768,4
794,49,67,1970,11,Female,803 Plum Avenue,33.94,-118.2,$14528,$29621,$0,730,3
1697,64,67,1955,6,Male,317 Wessex Boulevard,42.06,-83.97,$20108,$41002,$97188,685,6
573,52,69,1967,7,Male,7970 Little Creek Drive,33.79,-82.47,$14717,$30011,$84166,589,1
1715,32,72,1987,3,Female,4460 11th Avenue,42.27,-89.06,$24589,$50137,$90747,679,1
1607,21,66,1998,4,Male,724 Valley Stream Street,32.91,-96.62,$27057,$55166,$70698,689,1
1026,84,70,1935,5,Male,2116 Second Drive,36.52,-119.39,$13194,$17016,$691,714,4
1892,22,62,1997,7,Male,449 Washington Street,35.01,-97.33,$15966,$32557,$60053,637,2
402,47,72,1972,6,Male,77931 Lincoln Avenue,33.83,-83.89,$21556,$43954,$60913,744,3
1628,56,59,1964,2,Male,438 Seventh Avenue,39.77,-86.14,$31114,$63439,$199706,786,2
553,73,65,1947,1,Male,471 Ocean Boulevard,37.78,-90.42,$17707,$34067,$17902,628,1
1551,47,70,1972,12,Male,148 Hillside Boulevard,40.15,-89.36,$17510,$35699,$63264,687,5
1672,28,70,1991,9,Male,919 Washington Drive,41.45,-81.92,$36610,$74644,$204251,792,3
426,26,65,1993,4,Female,8709 Fifth Street,42.9,-85.82,$20773,$42348,$6204,754,4
1135,89,69,1931,1,Female,796 West Lane,33.84,-118.35,$31496,$68010,$0,704,7
1420,87,70,1932,8,Female,673 11th Drive,44.94,-93.1,$38514,$60652,$0,688,4
1589,39,70,1981,1,Female,6301 Hillside Avenue,34.02,-118.15,$13485,$27494,$44258,702,3
1002,31,67,1988,4,Male,8446 Catherine Drive,35.43,-118.83,$19023,$38788,$77448,716,1
1411,57,66,1962,6,Female,3196 Elm Boulevard,41.92,-88.3,$33847,$69007,$52218,720,4
1654,43,66,1976,4,Male,385 Pine Drive,41.47,-71.3,$24194,$49328,$6197,693,5
1330,65,61,1954,12,Female,35187 West Lane,34.4,-119.72,$33097,$35404,$30887,575,3
790,34,65,1985,3,Female,480 Ocean View Boulevard,32.9,-116.89,$22740,$46361,$69620,743,2
552,54,66,1965,4,Male,1416 Bayview Avenue,29.67,-82.33,$25767,$52538,$132409,602,1
139,73,65,1947,1,Female,835 Main Street,40.64,-73.94,$19652,$31317,$4591,687,4
1280,28,66,1991,10,Male,7933 Plum Lane,34.06,-117.79,$16025,$32676,$88515,641,1
883,33,60,1987,2,Male,6174 East Street,45.53,-122.6,$26647,$54333,$103224,584,1
359,66,61,1953,7,Male,338 Littlewood Street,33.94,-83.99,$24252,$57383,$20725,799,4
1921,44,65,1975,3,Male,704 Third Avenue,34.12,-83.22,$15726,$32064,$9833,709,3
651,53,66,1966,5,Female,810 Summit Lane,38.56,-76.07,$16852,$34361,$41375,643,1
557,59,54,1960,9,Male,350 Jefferson Boulevard,33.97,-118.35,$18476,$28245,$13411,669,1
1071,26,69,1993,3,Male,4693 Essex Street,44.07,-103.23,$18816,$38363,$63974,838,3
1175,93,69,1926,9,Male,748 Martin Luther King Street,40.84,-73.87,$12475,$10782,$346,770,7
1936,86,68,1933,7,Female,406 El Camino Boulevard,44.4,-73.0,$26951,$35685,$1135,714,5
182,49,70,1971,2,Female,916 Birch Drive,26.14,-81.79,$25006,$50984,$65126,616,2
468,48,65,1971,9,Female,76 Lexington Boulevard,41.65,-91.53,$23238,$47374,$35312,714,2
1651,33,66,1986,3,Male,632 Pine Drive,35.15,-89.75,$27474,$56018,$100163,739,2
1714,23,65,1996,6,Female,427 Martin Luther King Street,30.06,-95.38,$35807,$73011,$240352,794,2
1839,59,60,1960,6,Female,1892 Catherine Street,37.13,-85.96,$13456,$27439,$84665,631,1
1585,35,69,1984,11,Female,4346 El Camino Boulevard,30.33,-81.65,$20710,$42229,$0,688,3
1245,54,58,1965,9,Female,780 Ocean Avenue,37.43,-76.54,$21040,$42900,$111007,802,6
732,60,68,1959,8,Male,513 Tenth Avenue,37.68,-97.34,$19224,$39191,$43396,756,6
342,18,68,2001,6,Male,3033 Maple Lane,38.94,-77.19,$62840,$128123,$135808,699,1
476,68,71,1951,9,Male,26 El Camino Street,40.93,-76.25,$20340,$41473,$98151,724,3
164,76,67,1943,8,Male,772 Lexington Street,40.84,-84.33,$18287,$37829,$20185,658,4
539,21,68,1998,8,Female,3701 Birch Street,42.7,-84.55,$16954,$34568,$81953,765,1
40,71,74,1948,6,Male,2786 Forest Lane,39.92,-83.79,$14342,$29243,$30686,726,4
1,43,74,1976,4,Female,113 Burns Lane,30.44,-87.18,$22247,$45360,$14587,704,3
272,30,67,1989,8,Female,387 Plum Avenue,39.79,-75.14,$26193,$53407,$125586,767,3
521,21,70,1998,9,Female,1241 11th Boulevard,34.06,-118.08,$16101,$32829,$44141,652,1
988,68,68,1951,4,Male,344 Washington Drive,29.91,-90.05,$20042,$39832,$5377,785,4
660,31,68,1988,9,Female,256 Jefferson Street,37.55,-77.46,$21602,$44041,$109159,680,2
1381,79,68,1940,10,Male,1699 West Lane,41.69,-81.33,$24878,$29517,$2470,690,4
184,50,69,1969,4,Female,8886 Little Creek Street,42.83,-89.07,$21348,$43529,$126175,797,6
1183,53,66,1966,5,Male,852 Tenth Boulevard,38.31,-85.76,$16097,$32820,$23004,740,4
905,69,73,1950,11,Male,385 Maple Street,37.55,-122.26,$47524,$96901,$182809,701,5
419,60,66,1959,11,Male,933 Valley Lane,38.14,-120.45,$16448,$33540,$74530,734,5
239,26,68,1993,3,Male,2519 Park Boulevard,44.88,-94.37,$20699,$42201,$138469,682,5
1241,40,69,1979,3,Female,159 Plum Avenue,40.43,-84.38,$24227,$49396,$39549,814,3
383,48,66,1971,9,Male,6606 Oak Drive,30.81,-92.65,$16816,$34287,$77180,760,3
1816,39,69,1980,4,Female,251 Main Lane,40.47,-86.13,$16794,$34241,$79551,784,2
1501,40,67,1980,2,Male,8475 Essex Lane,39.98,-82.98,$17778,$36247,$34079,712,3
497,63,65,1956,11,Male,8414 Tenth Drive,43.54,-96.73,$25692,$52380,$8764,850,6
893,18,68,2002,2,Male,4485 Plum Lane,43.05,-74.34,$17027,$34716,$18962,850,3
44,85,67,1934,12,Male,8651 Seventh Street,43.48,-124.16,$16738,$38194,$1674,680,3
661,64,67,1956,1,Male,894 Ocean Avenue,40.68,-75.22,$21005,$42831,$59948,566,3
939,80,59,1939,10,Female,4259 East Lane,40.04,-76.3,$19945,$34819,$2971,696,2
947,63,71,1956,9,Male,4117 Fifth Avenue,40.64,-73.94,$16985,$34637,$12623,710,4
1749,50,61,1969,7,Female,415 Elm Street,42.39,-83.05,$8658,$17657,$21899,614,2
385,79,65,1941,2,Male,9983 Park Drive,32.23,-80.86,$21679,$30434,$23883,740,7
67,23,65,1996,4,Female,1 Sixth Boulevard,47.22,-122.54,$23366,$47639,$0,732,2
1298,32,70,1987,12,Female,3535 West Drive,34.01,-118.2,$12557,$25603,$26348,729,2
913,56,70,1963,5,Male,4943 Martin Luther King Lane,28.3,-81.41,$13964,$28476,$0,693,3
1634,66,68,1953,3,Male,703 West Drive,26.18,-98.11,$10091,$20577,$60152,825,4
804,64,67,1955,7,Male,37 River Boulevard,36.97,-86.44,$14839,$30252,$24172,812,5
1703,47,65,1972,8,Female,1532 Birch Drive,39.08,-108.55,$24115,$49169,$65994,747,2
1741,92,67,1927,10,Male,31 Hillside Lane,32.21,-110.88,$17460,$24960,$889,707,9
766,44,63,1975,8,Female,66 Plum Avenue,28.23,-82.17,$15187,$30967,$61201,685,3
472,50,64,1969,4,Male,4480 Hillside Avenue,42.34,-88.11,$22578,$46039,$79738,672,4
366,50,68,1969,12,Female,773 12th Street,44.01,-88.55,$19573,$39911,$93823,625,7
1205,22,69,1997,8,Male,152 Sixth Avenue,32.32,-95.3,$27948,$56984,$128684,680,5
1705,50,68,1970,2,Male,952 Valley Avenue,35.95,-85.03,$13708,$27952,$2070,850,3
626,22,65,1997,6,Female,394 Essex Boulevard,26.11,-80.39,$42160,$85954,$108684,746,2
1638,79,64,1940,8,Female,6337 Spruce Street,44.67,-93.24,$34186,$57824,$31354,668,5
1953,29,68,1991,1,Female,21 Lafayette Drive,43.59,-88.28,$21579,$43996,$16260,842,3
1771,41,66,1978,12,Male,7662 Mountain View Boulevard,38.76,-121.28,$25476,$51943,$61722,794,3
931,34,73,1985,12,Male,2707 Main Boulevard,35.1,-90.0,$33974,$69270,$97114,540,1
1190,49,65,1970,8,Female,4480 Essex Drive,33.0,-80.17,$21769,$44383,$42369,707,7
371,82,63,1937,3,Male,19176 Grant Drive,37.55,-77.46,$43827,$92368,$2689,719,4
1404,52,71,1967,11,Female,68 Sixth Avenue,32.3,-95.47,$17886,$36472,$80469,526,2
1970,18,66,2001,6,Male,876 Main Avenue,42.32,-72.67,$25442,$51873,$70144,731,2
1364,47,72,1972,11,Male,37845 Main Street,32.93,-97.22,$0,$3,$5,750,2
327,44,67,1975,7,Male,7485 Seventh Street,44.41,-71.97,$18069,$36843,$52248,772,5
1337,26,66,1993,9,Male,9249 Third Lane,27.27,-80.35,$18946,$38634,$42099,800,2
594,29,70,1990,12,Male,7109 Rose Street,35.88,-80.07,$16642,$33933,$5329,698,6
1704,27,62,1992,7,Male,288 North Lane,39.95,-86.02,$31270,$63760,$151177,716,1
1500,53,66,1967,1,Male,270 Plum Street,38.44,-121.3,$25949,$52904,$144534,680,4
923,18,70,2002,1,Female,38 Fifth Street,42.68,-82.73,$23297,$47501,$81625,735,2
1788,59,66,1960,9,Female,420 Littlewood Drive,29.71,-90.59,$20521,$41845,$90940,673,4
129,56,63,1963,6,Female,6295 Summit Drive,34.1,-118.05,$22008,$44875,$125909,510,1
1756,30,66,1989,10,Male,32 Fourth Drive,35.98,-78.91,$28430,$57969,$92382,691,2
197,32,60,1987,5,Male,1867 Bayview Street,37.86,-84.65,$15757,$32128,$58373,724,5
219,47,66,1973,2,Male,4541 Hill Boulevard,44.01,-84.8,$11036,$22505,$27928,798,3
1820,60,65,1959,7,Female,822 Lake Drive,25.77,-80.2,$18828,$38394,$69393,693,5
405,30,67,1989,3,Male,640 Spruce Boulevard,33.42,-112.2,$17165,$34998,$60749,627,1
726,58,67,1961,8,Male,845 Littlewood Boulevard,33.79,-118.29,$22032,$44924,$27297,717,3
20,86,67,1933,12,Female,3631 Plum Boulevard,32.42,-97.1,$19477,$23371,$0,757,8
216,60,66,1959,5,Female,378 Fourth Boulevard,39.92,-85.36,$16273,$33178,$85620,687,3
293,32,63,1987,8,Female,58221 Main Drive,35.22,-97.34,$20640,$42084,$57760,661,5
1868,24,69,1995,8,Male,39289 Essex Street,33.9,-117.61,$28049,$57187,$9756,714,2
1996,46,66,1973,6,Female,7853 Grant Street,29.43,-95.24,$21956,$44768,$59862,728,3
1171,90,67,1929,12,Male,73 Summit Street,21.4,-157.73,$26370,$39214,$0,781,5
1154,73,71,1947,1,Male,80773 Essex Avenue,43.01,-88.23,$27546,$38809,$19912,788,4
819,55,77,1964,10,Female,4909 Maple Avenue,40.43,-79.97,$18392,$37495,$28449,687,3
1554,49,63,1970,4,Male,227 Little Creek Street,41.68,-72.94,$25405,$51802,$91118,696,1
1079,65,60,1954,11,Female,422 Madison Lane,40.66,-73.63,$48994,$103294,$39076,831,3
681,19,60,2001,1,Female,95 Main Avenue,40.0,-76.84,$21400,$43634,$52593,654,1
240,50,68,1970,2,Male,280 Lake Avenue,36.21,-83.29,$17104,$34868,$51984,745,3
751,61,64,1958,8,Female,860 Martin Luther King Boulevard,33.45,-96.74,$24364,$49677,$108399,593,4
773,67,65,1952,9,Male,486 West Boulevard,34.49,-85.84,$15562,$11029,$3225,786,3
1294,39,63,1980,7,Female,2244 Mill Boulevard,40.69,-74.26,$28993,$59114,$132715,730,2
1567,43,68,1976,8,Female,7874 Wessex Street,42.1,-76.26,$19901,$40576,$54011,747,2
132,77,72,1942,5,Female,8407 Littlewood Street,27.48,-82.57,$13972,$31555,$12777,696,4
512,48,62,1971,8,Male,3248 Summit Lane,33.73,-112.14,$35727,$72844,$207423,718,1
501,24,65,1995,8,Male,952 Plum Avenue,30.68,-88.04,$17267,$35212,$56286,765,2
178,47,66,1972,7,Female,27 Third Avenue,39.01,-94.28,$24057,$49045,$0,727,3
1077,57,54,1962,12,Female,886 Plum Boulevard,39.12,-123.28,$17899,$12044,$10323,576,3
914,38,71,1982,1,Male,10 Norfolk Boulevard,37.68,-97.34,$22638,$46160,$87459,763,4
1840,46,71,1974,2,Female,576 Martin Luther King Street,45.49,-122.8,$21702,$44249,$103229,706,5
550,76,70,1944,2,Male,4937 Maple Lane,47.54,-122.58,$21219,$30248,$35766,763,4
1869,28,71,1991,9,Male,96707 East Boulevard,34.78,-86.95,$16912,$34487,$52077,702,1
977,83,67,1936,12,Female,237 Hill Boulevard,32.59,-96.68,$13917,$22873,$0,710,5
933,50,69,1969,5,Male,7037 Wessex Avenue,36.36,-96.03,$21234,$43290,$90238,690,4
938,28,73,1991,7,Female,875 Plum Street,38.97,-94.95,$24982,$50934,$54406,720,3
622,23,65,1996,12,Male,986 East Avenue,38.85,-77.29,$42884,$87437,$0,738,2
796,25,70,1994,5,Female,8199 Norfolk Avenue,39.42,-76.29,$21177,$43178,$74257,746,3
621,51,63,1968,3,Male,2227 Federal Lane,29.19,-81.05,$13425,$27372,$54474,612,1
1038,33,65,1986,8,Female,19 Valley Stream Drive,39.6,-82.93,$18025,$36755,$96292,810,2
1687,70,64,1949,12,Female,469 Grant Lane,35.11,-106.62,$24485,$40189,$24169,621,1
1890,29,65,1991,1,Male,338 Spruce Lane,41.18,-77.31,$15708,$32024,$69171,754,1
544,34,65,1985,5,Female,100 Rose Lane,40.86,-73.63,$29426,$59999,$128311,676,1
810,77,65,1942,5,Female,239 West Drive,37.68,-85.22,$16521,$22540,$16946,705,6
58,38,66,1981,4,Female,6561 George Avenue,38.81,-90.96,$25756,$52512,$95640,706,2
1986,44,69,1975,12,Female,5887 Seventh Lane,37.68,-122.43,$23752,$48430,$62384,716,2
1084,36,66,1984,1,Male,152 West Drive,47.26,-122.45,$31518,$64262,$75415,775,4
1349,48,64,1971,8,Female,716 Lake Avenue,29.76,-95.38,$13862,$28267,$35727,799,3
1825,70,65,1949,9,Female,817 Ocean Avenue,39.69,-104.81,$24849,$45754,$9066,718,4
98,80,67,1939,4,Female,7872 Oak Drive,40.14,-87.61,$15755,$16646,$1639,590,2
615,35,65,1984,3,Female,3963 Essex Drive,29.43,-95.24,$21956,$44766,$68989,713,2
